method	DER	B3Precision	B3Recall	B3F1	TauRefSys	TauSysRef	CE	MI	NMI
ldc	49.26	0.595008892163375	0.595008892163375	0.595008892163375	0.0217086578912733	0.0217086578912733	0.856883957542247	0.0151838070002714	0.0174112696485654
ldc	34.33	0.682130843402187	0.621087145036742	0.650179328137816	0.228520846529862	0.228520846529862	0.698185019341774	0.170883118658706	0.184489046876994
ldc	74.15	0.815497107545636	0.836592883433606	0.825910307983872	0.29421608770206	0.29421608770206	0.46539494750328	0.155869845369294	0.262559544001053
ldc	62.74	0.587198333792786	0.653900101679656	0.618756803165357	0.155914034858299	0.155914034858298	0.870146971099678	0.113999799690384	0.123485556347786
ldc	31.57	0.754167588846134	0.791780718898009	0.772516587618008	0.374250233589728	0.374250233589728	0.591515117105054	0.247859247280338	0.313847154299799
ldc	87.87	0.817381750290445	0.7443117981819	0.779137342220407	0.28054867651207	0.280548676512071	0.437067696624985	0.170679577313853	0.247907946217982
ldc	34.66	0.782859487493939	0.810844630021612	0.796606351855946	0.391763166182318	0.391763166182317	0.535896431982776	0.246628582734727	0.33161375823454
ldc	50.88	0.634956283158038	0.626818272025563	0.630861033907887	0.250566865933992	0.250566865933992	0.792597869271306	0.188700475525667	0.190772355902391
ldc	22.53	0.716839077938178	0.663803047337995	0.689302398753244	0.293841024815433	0.293841024815433	0.635073824763542	0.216948156492288	0.239229929934629
ldc	30.77	0.820640070711434	0.594252789181348	0.689335093501289	0.0562641766821363	0.0562641766821366	0.451481676568182	0.0372744654923148	0.0563132071212987
ldc	89.74	0.512829846064665	0.512205334553528	0.512517400064588	0.0242007638491467	0.0242007638491469	0.981394591665401	0.0175266447360588	0.0175374666894857
ldc	124.21	0.645438373059483	0.584995988021185	0.613732630846066	0.14329391024917	0.14329391024917	0.768132674067862	0.103763306435154	0.112402213018043
ldc	15.58	0.787896917143786	0.72523212519579	0.755266919960636	0.321669539059331	0.321669539059331	0.495724669524992	0.213966023031351	0.274145759421705
ldc	44.97	0.697146296435775	0.564416302472243	0.623798985887956	0.125136305836645	0.125136305836645	0.665512872856781	0.0994940785010541	0.113927303990058
ldc	47.06	0.60874921824004	0.544500691271283	0.574835284891562	0.0834077038876798	0.08340770388768	0.830877542536743	0.0608580543451341	0.0645890680437112
ldc	42.75	0.638582797515297	0.624786578240102	0.631609359288159	0.130087822700608	0.130087822700608	0.783995658517055	0.0903520556226171	0.101937182510189
ldc	31.32	0.678341997111423	0.676249894495662	0.677294330227153	0.342932595552613	0.342932595552613	0.723201854314555	0.261648360004778	0.26505215609064
ldc	143.94	0.511827725425031	0.646433847703159	0.571309233740833	0.00341322199119117	0.00341322199119116	0.982814354760354	0.00248394697362872	0.00283534391074783
ldc	17.46	0.80028014836868	0.79129505736124	0.795762240613738	0.0790400561619512	0.0790400561619519	0.496639124130787	0.0433844832802546	0.0790185700805459
ldc	30.86	0.74766284926208	0.649343070456297	0.695043139550637	0.0272465245481739	0.0272465245481738	0.599853108203846	0.0178407177668729	0.0255699708136929
ldc	54.28	0.599583759313181	0.639238686728707	0.618776542371851	0.197936721045239	0.197936721045239	0.846463454275913	0.152429326362287	0.158464898198238
ldc	35.05	0.684832617209991	0.673448264195967	0.679092732053272	0.345984800794705	0.345984800794705	0.7008508174031	0.272870852770978	0.276667568104063
ldc	43.66	0.594500803569163	0.622639650729628	0.608244958723421	0.172199059446977	0.172199059446977	0.858985247855557	0.126323036678328	0.13158620139003
ldc	42.74	0.634837023353403	0.633723986329101	0.63428001655121	0.248201942383212	0.248201942383212	0.784442460318596	0.19485592440666	0.198756410141329
ldc	21.28	0.753177509108553	0.86011303170178	0.80310120760215	0.144561442643907	0.144561442643906	0.591106139018681	0.0775367173495263	0.143618460021902
ldc	38.56	0.703070036858597	0.687375792661876	0.695134342700945	0.334928663784229	0.334928663784229	0.673890954885188	0.247430954265043	0.263594497210852
ldc	50.74	0.763233495174401	0.515578570617002	0.615425589131443	0.0137995754506351	0.013799575450636	0.573067189488914	0.00986066792740683	0.0129981557862861
ldc	10.2	0.783171203236152	0.887187674177547	0.831940785512796	0.0177472742107212	0.0177472742107203	0.537311912767092	0.00998398110760949	0.0234199049645256
ldc	5.5	0.959284709013905	0.827064971012573	0.88828160457546	0.170203727869135	0.170203727869137	0.100120884989626	0.0694201266024176	0.232891811237063
ldc	55.38	0.621302346362021	0.611170414652015	0.616194734134204	0.0411874791407655	0.041187479140766	0.814296053024802	0.0283618241774353	0.0333347373937517
ldc	16.64	0.772415765057896	0.733479725993889	0.752444385516183	0.441242298795921	0.441242298795922	0.521287290504859	0.340507591346504	0.373091119663564
ldc	22.01	0.739982137046919	0.65088907880115	0.692582154298299	0.201312499290879	0.201312499290879	0.593399621498742	0.137764188905133	0.169146741514884
ldc	41.43	0.631088818571308	0.826721003999013	0.715778387035331	0.126593506757649	0.126593506757648	0.801595995091371	0.0833312250081205	0.124664132572892
ldc	138.1	0.609051278608458	0.655200527710588	0.631283605295266	0.186198274365126	0.186198274365126	0.816103658318486	0.155428893854695	0.167440555217908
ldc	5.8	0.9414680753449	0.859979286208943	0.898880600902216	0.185689364402115	0.185689364402116	0.16072657170897	0.0692025240340728	0.214438820439619
ldc	208.15	0.705892175006422	0.644297070442185	0.673689650451317	0.00011771393439823	0.000117713934398439	0.678184325120579	8.42744859709229e-05	0.000115826506017261
ldc	39.1	0.707061198157626	0.593500140498611	0.645322766369862	0.186938054877473	0.186938054877473	0.63760868640644	0.150207189658508	0.169235062032837
ldc	26.93	0.891758891615118	0.650000990563801	0.751925341415308	0.0663288939740746	0.0663288939740733	0.294335790843156	0.0401443081608179	0.0770747220555099
ldc	3.98	0.891013240411471	0.853814018810034	0.872017091191136	0.282826070735804	0.282826070735805	0.286946695132996	0.125185970554653	0.271631850344278
ldc	66.32	0.956776173567289	0.93831987132944	0.947458149670357	0.161132256036859	0.161132256036856	0.13564574301829	0.0406882254695778	0.200265182423342
ldc	66.95	0.616132251706828	0.779134497100408	0.688111993626049	0.158003805146898	0.158003805146898	0.824867156302398	0.110543063903287	0.144822937708411
ldc	20.33	0.982157957043802	0.631968782450675	0.769076124073884	0.027525284854693	0.027525284854707	0.0573222653187973	0.0185192410583499	0.074409616471621
ldc	100	0.9447319672959	0.773320986222077	0.850475598169208	6.26937678165269e-05	6.26937678195264e-05	0.186485112203366	4.68094305124181e-05	0.000145045010115677
ldc	65.84	0.668243024034507	0.593481112788049	0.628647105880998	0.175244816789379	0.175244816789379	0.724022920123816	0.12995487615245	0.141355109895792
ldc	14.18	0.940641379310345	0.723372556311092	0.817822669098746	0.113120905813562	0.113120905813565	0.156602038463988	0.0606782736927095	0.154662844674507
ldc	26.83	0.683832325832871	0.640397364868624	0.661402508266323	0.210357187009007	0.210357187009007	0.70229901440385	0.148801027137833	0.166835444062384
ldc	45.66	0.615172317555755	0.64271717072208	0.628643160039907	0.22218372583172	0.22218372583172	0.826589210465541	0.16582906421567	0.171644315050804
ldc	10.31	0.79288179845986	0.770800634817262	0.781685309730152	0.480714400018997	0.480714400018997	0.497902926079329	0.35080405138616	0.398370657781542
ldc	103.91	0.511342362238841	0.815536080214131	0.628570232819167	0.0226533407905152	0.0226533407905152	0.983099884558861	0.0168769520467919	0.024204456375729
ldc	138.78	0.507541801539012	0.877708983135833	0.643167292819545	0.000414527314490111	0.00041452731448833	0.989090501377854	0.000297564259169844	0.000506585559470858
ldc	144.12	0.63376806656427	0.581490788539528	0.606505011224382	0.0548253025823397	0.0548253025823398	0.792823011110009	0.038124087008501	0.0437029962918424
ldc	4.59	0.883781397080944	0.899945314346949	0.89179011797531	0.180751103673454	0.180751103673453	0.320555717465303	0.0703660369113465	0.190706304581765
ldc	37.01	0.766494649601626	0.689203607544318	0.725797224906474	9.63720670274316e-05	9.63720670269995e-05	0.570883535291725	6.87801782228411e-05	0.000108289418152861
ldc	26.17	0.914910034767898	0.630132370249242	0.746276512412896	0.00296621339102663	0.00296621339102989	0.261314711729881	0.00197928482781086	0.00429955188201042
ldc	53.01	0.652849528628229	0.649231728180966	0.651035602420233	0.292432393046608	0.292432393046608	0.758884671409263	0.227547710246982	0.229815850960374
ldc	48.77	0.573496889087444	0.576093423984586	0.574792224189858	0.119619722940142	0.119619722940143	0.890402565351723	0.0870505519956741	0.089255282442782
ldc	42.05	0.833581042982925	0.937492590397155	0.882488493491469	0.306480214036835	0.306480214036835	0.436729796870965	0.145985632208062	0.364797432349812
ldc	179.56	0.647835136341163	0.523545999153028	0.579096731994203	2.82827420031091e-05	2.82827420037392e-05	0.77471911481057	2.0381163467353e-05	2.35620137279857e-05
ldc	42.49	0.604099629055551	0.605046497931356	0.604572692752214	0.187949356350265	0.187949356350265	0.837677253101304	0.144259169552207	0.147040062773449
ldc	326.43	0.856901341424864	0.656870250778264	0.743669655228212	0.163084071854109	0.16308407185411	0.344341977185008	0.10665852489989	0.17067229040291
ldc	5.51	0.919627420850345	0.921444042780416	0.920534835566837	0.00875485809108472	0.00875485809108425	0.248679118138488	0.00421089438775146	0.0168018390472038
ldc	8.34	0.912303416057012	0.836796147005378	0.872919986464054	0.0303533096892896	0.0303533096892923	0.26086837066564	0.0147030706190444	0.0419574525192288
ldc	31.46	0.689597888987227	0.648218402009618	0.66826819891007	0.078869453445172	0.0788694534451721	0.697962921329175	0.0520338112006689	0.0662629922440809
ldc	9.29	0.919113086928635	0.812682810286865	0.86262752747895	0.00615066107983231	0.0061506610798324	0.250093972625319	0.00354548920312021	0.0101016848172825
ldc	51.24	0.688842537194652	0.675980113778711	0.682350716170148	0.344967859986039	0.344967859986039	0.699732970142941	0.263931439967386	0.269904293025512
ldc	34.8	0.638784785083234	0.623010757880481	0.630799173917624	0.160848786922767	0.160848786922767	0.783580203394092	0.11361880796333	0.12468648991742
ldc	22.71	0.793885232946791	0.703608310186457	0.746025583612109	0.131027761531587	0.131027761531588	0.498880075136057	0.0787852112817117	0.119162892338587
ldc	101.84	0.697589485751314	0.624241896429889	0.658880685366049	0.199647018805512	0.199647018805512	0.67273821405937	0.143045919437469	0.162019314124587
ldc	15.67	0.705307574904613	0.935140748737922	0.804123902205347	0.00520067701786363	0.00520067701786105	0.678632075802363	0.00320956173985213	0.00842590682854512
ldc	0	0.766426992828328	0.581492005153564	0.661272924457361	0.0334717200614626	0.0334717200614632	0.557352932418292	0.0284524634515502	0.0391621792780783
ldc	13.33	0.792033607673952	0.789907147474884	0.790968948370144	0.260514600320476	0.260514600320476	0.507035630085598	0.148989379076748	0.226252006949557
ldc	10.5	0.855920851604845	0.766946289798056	0.808994531655449	0.131104876122213	0.131104876122212	0.371559975136134	0.0690115367929078	0.130651218164462
ldc	51.08	0.617890016432152	0.688387652997043	0.651236514527418	0.171331185713798	0.171331185713799	0.822250688515756	0.120896438286567	0.138069732037295
ldc	31.86	0.678729630058176	0.653068712771756	0.665651955806264	0.136719488428023	0.136719488428023	0.714989733417772	0.0917667012950585	0.110595603599467
ldc	4.69	0.911191021996411	0.844064164402475	0.876344014878367	0.434092413001178	0.434092413001179	0.195027821364981	0.227379117204088	0.435233571722532
ldc	0	0.943648776392692	0.512155068934364	0.663955526253816	0.0225706000965021	0.0225706000965021	0.17283606851979	0.0200935949010777	0.0457759295239371
ldc	20.89	0.718821298225301	0.694294557855062	0.706345078898832	0.387627735032328	0.387627735032328	0.631520043073934	0.308735273555245	0.318573368453982
ldc	111.62	0.560416937792862	0.619026978021616	0.588265705189515	0.12075661558164	0.12075661558164	0.909493703068207	0.0904429104684015	0.0952586427023455
ldc	48.99	0.606916836211202	0.739133834019553	0.666531770312777	0.167464791446828	0.167464791446827	0.839187953694636	0.12025436741289	0.145619835012211
ldc	3.72	0.894439998221511	0.885005861190653	0.889697921094259	0.155668588100581	0.155668588100582	0.293181709405628	0.0614454577910983	0.167636818595268
ldc	28.3	0.659204755684821	0.684083490244014	0.671413736286375	0.305717020481309	0.305717020481309	0.755925840024341	0.230846413267408	0.240445447260251
ldc	44.08	0.781705463560648	0.546464441713234	0.643252400212707	0.0101310576456279	0.0101310576456285	0.539825916910062	0.00706353777700235	0.00985797671479822
ldc	2894.15	0.88977045754481	0.553771726551541	0.682667576933458	0.0281573016300566	0.0281573016300581	0.301711055862612	0.0271385141124285	0.0488052598393448
ldc	34.59	0.611146192102257	0.629547084969866	0.620210185447864	0.15870218986845	0.15870218986845	0.831456765072524	0.11331106404384	0.12206276910166
ldc	420.53	0.768231281935025	0.670094410861722	0.715814910144335	0.000153468997531017	0.000153468997530781	0.567673060649446	0.000112167083732787	0.000173226856264537
ldc	56.82	0.594795248149373	0.649308612620773	0.620857614138778	0.180729264018369	0.180729264018369	0.858007697606518	0.134176081832212	0.142500931938278
ldc	181.91	0.55226981573893	0.609565889769884	0.579505071203713	0.004575046154212	0.0045750461542116	0.922934831620663	0.00336057995778665	0.00381344189929941
ldc	9.37	0.79516377189634	0.833211248739762	0.813743014892916	0.0449810654395316	0.0449810654395311	0.5109514626342	0.0246055167555467	0.0496633641234288
ldc	12.25	0.795913089225589	0.857197964424164	0.825419536620282	0.110334208184833	0.110334208184832	0.507628434858845	0.0557220409840176	0.113246656777766
ldc	7.27	0.836633462842173	0.845795006280494	0.841189290297814	0.0173766452368404	0.0173766452368405	0.431729334106664	0.00972756855573823	0.0225265468399339
ldc	81.51	0.569607711531423	0.60407528978304	0.586335395538047	0.109614149744043	0.109614149744044	0.891280667162126	0.0846031353549647	0.0893546942645756
ldc	111.1	0.509356482356778	0.503263362164731	0.506291590547291	0.00607801499838631	0.00607801499838629	0.986420388051077	0.00439015955096139	0.00441118960452558
ldc	18.24	0.696241095994497	0.857879123387781	0.76865443695947	0.0471743737241035	0.0471743737241037	0.692201738041377	0.0277218427731472	0.0512587394486278
ldc	24.12	0.662831765875906	0.657531551360747	0.660171020533513	0.102874997434035	0.102874997434036	0.743959327754246	0.0686369291065026	0.0839852432408269
ldc	30.57	0.764844762839095	0.641389501045454	0.697697977376081	0.126266277348199	0.126266277348199	0.552326007688713	0.0825785786952816	0.111326548749872
ldc	61.95	0.619222151657019	0.698463489884178	0.656460162310161	0.237815041206283	0.237815041206283	0.805250826442325	0.194153544982632	0.211439357756458
ldc	17.04	0.878296174482941	0.714636684069626	0.788059160677818	0.128192969766661	0.128192969766662	0.314186086713425	0.0719351086854412	0.135115150589617
ldc	77.82	0.569050913004184	0.568175647133255	0.568612943244743	0.132127883896533	0.132127883896533	0.897060734344653	0.0979682040241153	0.0983855956366289
ldc	27.25	0.666329474540766	0.683387031097767	0.674750467134465	0.129605482484969	0.129605482484968	0.738719890749036	0.0857545149965316	0.106030204787129
ldc	73.95	0.544347089241034	0.841607449097786	0.661098979118108	0.0488520713128074	0.048852071312807	0.934765260501319	0.0348040468710109	0.0531648942754512
ldc	10.7	0.816238556877156	0.74142501666558	0.777035164607873	0.278706725652128	0.278706725652129	0.439081978299101	0.170341085822927	0.246290389550769
ldc	2.45	0.942472640218878	0.950656131913432	0.946546698538159	0.000794664889684511	0.000794664889681645	0.191602367997341	0.00111507549344196	0.00615296108240844
ldc	40.26	0.593219258508345	0.796580958214091	0.68002171778047	0.105582805076889	0.105582805076887	0.860896872222735	0.0728731358625851	0.100800434010741
ldc	252.72	0.554734537076389	0.948209398407484	0.699965566590093	0.0146123724881861	0.014612372488186	0.912638660881543	0.0167626906045854	0.0410789636652639
ldc	50.78	0.59802500496509	0.629598050783511	0.613405516754852	0.12719090905249	0.12719090905249	0.852240083917046	0.0900772050141752	0.0984729552236871
ldc	88.6	0.528585515650889	0.503781887413149	0.51588573591826	5.3062271806095e-05	5.30622718064651e-05	0.958356106585685	3.82847322002006e-05	3.92134177572262e-05
ldc	73.19	0.529698725993219	0.680807045584147	0.595821404838435	0.0444455616727867	0.0444455616727866	0.956707859115266	0.0319753455889485	0.0372528269095777
ldc	307.06	0.925702347691323	0.851180907273283	0.88687893475433	0.176376684683598	0.176376684683599	0.204814235918681	0.0701989049953858	0.195181709571312
ldc	34.61	0.662058650422061	0.66212080131732	0.662089724411152	0.3240627594495	0.3240627594495	0.751573229398203	0.248368564267642	0.248399499598269
ldc	44.96	0.688801395782063	0.598100097253038	0.640254415796289	0.0213709401067688	0.0213709401067692	0.703952048467582	0.0146301634832409	0.0185354544385663
ldc	90.19	0.520301160690167	0.733697537522014	0.608842227527781	0.000125897405270721	0.000125897405270696	0.970507388548509	9.10873369376324e-05	0.000116487296574172
ldc	26.63	0.807085268695775	0.855312923279404	0.830499532345778	0.232681628817651	0.23268162881765	0.485554426750985	0.117862515307402	0.21767986415359
ldc	60.55	0.730625977271871	0.697395526487378	0.713624111042483	0.0751225133448572	0.0751225133448571	0.626267698398651	0.0470508152008226	0.066934604501922
ldc	489.14	0.784862075340371	0.519227686550433	0.624990904075936	0.0352896693296373	0.0352896693296374	0.525526838726877	0.0259835570977164	0.0350297191594481
ldc	52.18	0.576189045549491	0.581086343049675	0.57862733223579	0.117913093477687	0.117913093477687	0.886159301668535	0.0854696593827247	0.088335774739048
ldc	128.8	0.643113267269344	0.643403037839	0.643258119920702	0.0868642774737385	0.0868642774737382	0.7774745776192	0.0587366491848752	0.0702622597673773
ldc	180.94	0.903841825735902	0.738497032692535	0.812846268483334	0.0386676745419653	0.0386676745419686	0.277141937601019	0.0210359880618305	0.0481555966873872
ldc	243.85	0.846415765147572	0.560403345207319	0.674335773140378	0.00284417266730313	0.00284417266730399	0.41441225112639	0.00198486307394339	0.00321933096270102
ldc	25.31	0.75299662950456	0.661289507114657	0.70416976747632	0.302371256510515	0.302371256510515	0.543061366015573	0.234726119304458	0.268991713903901
ldc	14.62	0.834767770332273	0.707728588410075	0.766016739552211	0.103740288249444	0.103740288249444	0.417422634346957	0.0601763307185068	0.101769746138436
ldc	31.75	0.651835872780856	0.668626337005323	0.660124354511752	0.300515003874741	0.300515003874741	0.76738616252723	0.229355978266942	0.234251213161185
ldc	83.19	0.711899737863552	0.699670781664085	0.705732287784148	0.176499728393382	0.176499728393382	0.65687565390917	0.114097981287666	0.145749816484802
ldc	120.98	0.650560006243783	0.605834389170063	0.627401117737955	0.0501818588748705	0.0501818588748707	0.765682321897466	0.0343113604692173	0.0410424200600736
ldc	13.65	0.826479039236215	0.840905850540806	0.833630031919047	0.000271013298622998	0.000271013298622419	0.455981195957217	0.000204906612309536	0.000464302420904493
ldc	162.16	0.542008077613301	0.505518467262098	0.523127731663055	0.00800863899920938	0.00800863899920935	0.938202570492119	0.00579857559600641	0.00597467122193026
ldc	69.03	0.590667229141743	0.610118143872899	0.600235148743962	0.176572800301757	0.176572800301757	0.861492761367092	0.134331850339608	0.137288640246055
ldc	91.56	0.511397290438141	0.55480590713839	0.532217945462093	0.000139949861251568	0.000139949861251436	0.983492692754414	0.000100871291998813	0.000106067103718686
ldc	44.63	0.857987809782997	0.585967697117107	0.696355446758062	0.00020247318437253	0.000202473184372185	0.391157078411994	0.000148161106814639	0.000253599545238289
ldc	63.68	0.740947872765486	0.503280796619063	0.59941527604097	0.00649522141525255	0.00649522141525317	0.615362637596362	0.00471338013886115	0.00598577605777025
ldc	97.83	0.512900909427061	0.505866047544902	0.509359189672253	0.00687280757110641	0.00687280757110652	0.98123775207544	0.004969347026795	0.00501283797566384
ldc	45.44	0.558812852956862	0.560276802319927	0.559543870097715	0.110445983138725	0.110445983138726	0.913223777412993	0.0809462622241876	0.0815186595499659
ldc	119.52	0.695947714537586	0.603927482841074	0.646680469443939	0.189005685116691	0.189005685116691	0.671223121881614	0.139917054674851	0.156678232966603
ldc	151.64	0.512805037612226	0.59299591747008	0.549992821700008	0.0193178902817683	0.0193178902817684	0.981249438377173	0.0141173393930333	0.0151386740899234
ldc	213.37	0.788445344676431	0.523151392243497	0.628968139618908	0.0156405547498502	0.0156405547498494	0.52528562218459	0.0110845793865352	0.015309041304094
ldc	53.46	0.717436762902811	0.595954255832006	0.651077228400928	0.00259575580352413	0.00259575580352489	0.657783134461672	0.00182441249048118	0.0024245929970323
ldc	76.95	0.596740922266871	0.594509655779814	0.59562319939156	0.177244093503407	0.177244093503407	0.854668782288989	0.13104764157145	0.132682027566129
ldc	82.48	0.664512527226371	0.628207339595059	0.645850129746838	0.24896322104067	0.24896322104067	0.734134421215327	0.187540626370595	0.19605085185389
ldc	63.62	0.604186126143829	0.544915778429276	0.573022378491564	0.0608505527662423	0.0608505527662427	0.837439970594966	0.0460804494161738	0.0495818176995195
ldc	40.03	0.840660196081703	0.57328692015611	0.681693804775161	0.133963970822493	0.133963970822495	0.362200138451213	0.114670540493969	0.166935985692991
ldc	45.22	0.636375945540514	0.568587207829494	0.600574749514563	0.136414364345653	0.136414364345653	0.77920663556287	0.10370801873843	0.110405548154527
ldc	48.17	0.731111787774296	0.596134623462675	0.656759809819726	0.158144542412548	0.158144542412548	0.6060128695489	0.114914097527565	0.137377826559686
ldc	68.4	0.543211292176388	0.573607899742089	0.557995941825164	0.0823977721351231	0.0823977721351231	0.935781319362662	0.0610523691663669	0.0627897969581945
ldc	287.38	0.710894832608362	0.517308750673799	0.598845537861626	0.0345826906496235	0.034582690649624	0.66186721685542	0.0254766351686819	0.0307298676517949
ldc	74.79	0.995583633035724	0.594375420729646	0.744359346054559	0.000877002419854919	0.000877002419888586	0.0216598741324516	0.00106532935755937	0.00762155418653525
ldc	84.64	0.602908844504225	0.646749450337104	0.62406013771308	0.102184329094115	0.102184329094115	0.844141779944732	0.0709135582309015	0.0808700302478778
ldc	46.44	0.625353079729355	0.585850206556244	0.60495745855108	0.0719222879900997	0.0719222879900999	0.805989573683964	0.0502051634548706	0.0565371086827063
ldc	75.01	0.554346185870381	0.512489324136408	0.53259663644398	0.0218898969889027	0.021889896988903	0.919185757669237	0.015816032456703	0.0163752069513496
ldc	30.82	0.731196810602077	0.733079425378514	0.732136907754717	0.460686095596509	0.460686095596509	0.626809534431665	0.370905395339495	0.372698796689835
ldc	69.88	0.595568045023234	0.639309952515791	0.616664284799833	0.14278494477865	0.14278494477865	0.856858398966951	0.102062656520695	0.110949749023797
ldc	48.06	0.650661704392502	0.65646797882504	0.653551945863529	0.29248358175526	0.29248358175526	0.770069922960657	0.22089857994806	0.22426495533283
ldc	75.57	0.632214155904404	0.517770667312389	0.569297852942625	0.00601785692997412	0.00601785692997425	0.798956225885515	0.00440000456108745	0.00496279053364971
ldc	79.43	0.566526519976401	0.562303394174437	0.564407057394823	0.1124572151673	0.1124572151673	0.899434375268949	0.0837610863549518	0.0848950209544161
ldc	66.15	0.869525439172649	0.824008094952865	0.846155078961201	0.404691097739733	0.404691097739734	0.322157169026056	0.222195336963496	0.364989711391031
ldc	46.65	0.645958190010038	0.559400630379326	0.599571534347885	0.118792421258623	0.118792421258623	0.763633903047315	0.0895997713861929	0.0970006130756211
ldc	58.1	0.720850756392787	0.781260119527609	0.749840716992241	0.0988741540757846	0.0988741540757841	0.646116355638957	0.0586892508406464	0.0911847895045855
ldc	68.22	0.821249588351803	0.760692066266127	0.789811741109278	0.460733034275333	0.460733034275333	0.396462025733019	0.344475599005748	0.417847147842633
ldc	170.15	0.516236151968256	0.535440221003109	0.525662849149514	0.00425681439096273	0.00425681439096259	0.976400681315023	0.00306149159357396	0.00317181090694764
ldc	58.96	0.545134121602586	0.545217146593395	0.545175630937014	0.0902682178926754	0.0902682178926753	0.933867540616804	0.0661324393123282	0.066136794862769
ldc	46.36	0.589165435172268	0.58354268828619	0.586340582125092	0.120705420802232	0.120705420802232	0.865140915231393	0.0870544613945646	0.0909763751539538
ldc	76.01	0.581930092782048	0.535875864050715	0.55795424846416	0.0389564572695246	0.0389564572695245	0.875082129342816	0.0290223284634087	0.0309076992271362
ldc	234.45	0.789431321564436	0.537867154770094	0.639809637978128	0.0557839331597493	0.0557839331597497	0.511062395900764	0.0404502356066206	0.0548896377478317
ldc	45.34	0.604543373338958	0.605463295726207	0.605002984841452	0.0841481064685447	0.0841481064685448	0.840415369698267	0.0588106716468893	0.0654568354930553
ldc	86.79	0.52488877264993	0.538555223586427	0.531634183488607	0.04244804678042	0.0424480467804201	0.963740227417503	0.0307312148230055	0.0312294776531071
ldc	475.34	0.775971283769409	0.548318253628919	0.642577332474468	0.0617852560280907	0.0617852560280911	0.528152859952889	0.0524110536588003	0.0697322021417001
ldc	21.88	0.794246362551927	0.74146955288918	0.766951086986789	0.0173961033952191	0.0173961033952186	0.515119742141129	0.0108258754972584	0.0188933362970458
ldc	40.82	0.549228071257613	0.643162683864768	0.592495369234327	0.00837504885968922	0.00837504885968875	0.927517943342353	0.00592344393914793	0.00691055805298104
ldc	74.46	0.746718291520149	0.632520656130144	0.684891830384217	0.0118139887430523	0.0118139887430525	0.60268772267404	0.00949193946996117	0.0135102446374156
ldc	41.19	0.636336016996617	0.583981793465427	0.609035851589563	0.0734831651015505	0.0734831651015505	0.787587248677881	0.0512343509655824	0.058159857654367
ldc	42.38	0.897941379484139	0.523493574508733	0.661397190388512	0.0114865769687313	0.0114865769687308	0.297537805194171	0.00810306122411893	0.0148517629945789
ldc	77.83	0.512008435743471	0.546674620375186	0.528773962370063	0.0117908142011892	0.0117908142011893	0.982569754829864	0.00848728856155775	0.00879516061584286
ldc	71.49	0.704686228939788	0.736712031246739	0.720343346392903	0.228507616435786	0.228507616435786	0.674771847507003	0.148800534031067	0.188451670310798
ldc	27.71	0.761433595633457	0.667577762528203	0.711423507145117	0.0191667143923363	0.0191667143923373	0.576137831570336	0.0125106154510072	0.0187889857651104
ldc	162.34	0.5454428978702	0.987784006171252	0.702805004759187	0.00336811727520799	0.00336811727518148	0.931822120308913	0.0038726084734178	0.0172058291162754
ldc	41.24	0.791126755931071	0.597973525327464	0.681121243163777	0.0077371306380984	0.00773713063809928	0.52275476600347	0.0052853270509128	0.00785004258745543
ldc	105.16	0.500940925554429	0.642625156955654	0.563005926519488	2.3988423855233e-05	2.39884238551346e-05	0.998642080656404	1.73072509617384e-05	1.95703704788326e-05
ldc	71.96	0.536438535665667	0.528979300412086	0.532682806128279	0.0493196388247504	0.0493196388247504	0.945959804322392	0.0360909653904968	0.036539431745278
ldc	46.17	0.995329108836382	0.504529191958474	0.669626711733821	0.00275924140147907	0.00275924140149948	0.021254096897766	0.00263254636644615	0.0170722670825949
ldc	48.68	0.679422707397934	0.759048576705968	0.717031816666931	0.0783179100169311	0.0783179100169309	0.71875369003093	0.0489261543553196	0.0708445300992294
ldc	59.78	0.736071005580962	0.557971959251009	0.634765602524177	0.0317945148171777	0.0317945148171776	0.615459189082279	0.0255135123165963	0.0329327526093971
ldc	32.94	0.80834788263375	0.685328916680982	0.741772489150142	0.0172669022008077	0.0172669022008085	0.482262800925517	0.0161431618292499	0.0269060417771027
ldc	64.4	0.742765402364109	0.522681984850593	0.613585517198832	0.0028407268040352	0.00284072680403622	0.613050518658086	0.00208472198854212	0.00270020874955921
ldc	43.7	0.96484440084246	0.511192695110899	0.668304896918259	0.000701860143378974	0.000701860143384829	0.129044820087116	0.000499899449014621	0.00139994554443126
ldc	41.02	0.653356771773108	0.59400568566654	0.62226922878307	0.187657153975681	0.187657153975681	0.746560323525038	0.144972638071294	0.153562670734859
ldc	14.87	0.778664083492004	0.726771181926917	0.751823249106691	0.266120057433944	0.266120057433944	0.522469613057452	0.168503887000049	0.225652962362124
ldc	57.31	0.547815425896982	0.54571106474312	0.546761220524171	0.0734796817533174	0.0734796817533178	0.929344256273184	0.0533404430227823	0.0541893929942132
ldc	35.23	0.651178779558264	0.633803125300519	0.642373474759183	0.0980967059481048	0.0980967059481048	0.763226989222353	0.0665996857605456	0.0788449749301882
ldc	40.03	0.635714572132129	0.634826936193093	0.635270444098928	0.260543022972228	0.260543022972228	0.793467813100197	0.195886457979791	0.197820405383733
